paper,nombre
http://dblp.l3s.de/d2r/resource/publications/conf/cikm/JinHCLDL10,Jiawei_Han_0001|Jiebo_Luo|Xin_Jin
http://dblp.l3s.de/d2r/resource/publications/conf/cikm/LiXLLGSLHC13,Dong_Li|Hong_Chen|Katia_P._Sycara|Sheng_Li
http://dblp.l3s.de/d2r/resource/publications/conf/cikm/LiuLAM13,Karl_Aberer|Xin_Liu|Yong_Liu
http://dblp.l3s.de/d2r/resource/publications/conf/cikm/LiuZYYYCBM04,Qiang_Yang_0001|Shuicheng_Yan|Wei-Ying_Ma|Zheng_Chen
http://dblp.l3s.de/d2r/resource/publications/conf/cikm/ShenWCSYCL09,Qiang_Yang_0001|Ying_Li|Zheng_Chen
http://dblp.l3s.de/d2r/resource/publications/conf/cikm/WangTFCYL09,Bo_Wang|Jie_Tang|Wei_Fan
http://dblp.l3s.de/d2r/resource/publications/conf/cikm/XueZCYMXF04,Wei-Ying_Ma|Yong_Yu|Zheng_Chen
http://dblp.l3s.de/d2r/resource/publications/conf/cikm/XueZCYMXF04a,Edward_A._Fox|Wei-Ying_Ma|Yong_Yu|Zheng_Chen
http://dblp.l3s.de/d2r/resource/publications/conf/cikm/ZhangWWCZHZ10,Dong_Wang|Gang_Wang|Li_Zhang
http://dblp.l3s.de/d2r/resource/publications/conf/cikm/ZhuCZWWC09,Dong_Wang|Gang_Wang|Zheng_Chen
http://dblp.l3s.de/d2r/resource/publications/conf/cis/LiLCWZ06,Bin_Li|Hong_Chen|Xin_Li
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/BarolliIDXK07,Fatos_Xhafa|Leonard_Barolli|Makoto_Ikeda
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/BarolliOBXTP13,Fatos_Xhafa|Leonard_Barolli|Makoto_Takizawa
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/BarolliOBXTU12,Fatos_Xhafa|Leonard_Barolli|Makoto_Takizawa
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/BarolliOIMBT17,Leonard_Barolli|Makoto_Ikeda|Makoto_Takizawa
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/BarolliOSBXT14,Fatos_Xhafa|Leonard_Barolli|Makoto_Takizawa
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/BarolliXDKT08,Fatos_Xhafa|Leonard_Barolli|Makoto_Takizawa
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/ChangOSIBX13,Fatos_Xhafa|Leonard_Barolli|Makoto_Ikeda
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/HiyamaKIBT13,Leonard_Barolli|Makoto_Ikeda|Makoto_Takizawa
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/HiyamaKOIBT12,Leonard_Barolli|Makoto_Ikeda|Makoto_Takizawa
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/IkedaBHMYD09,Leonard_Barolli|Makoto_Ikeda|Tao_Yang
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/IkedaHBXD10,Fatos_Xhafa|Leonard_Barolli|Makoto_Ikeda
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/IkedaKBT11,Leonard_Barolli|Makoto_Ikeda|Makoto_Takizawa
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/IkedaKHBMT12,Leonard_Barolli|Makoto_Ikeda|Makoto_Takizawa
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/InoueIEAT11,Makoto_Ikeda|Makoto_Takizawa|Tomoya_Enokido
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/KullaHIBXT13,Fatos_Xhafa|Leonard_Barolli|Makoto_Ikeda|Makoto_Takizawa
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/KullaIOBXT12,Fatos_Xhafa|Leonard_Barolli|Makoto_Ikeda|Makoto_Takizawa
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/LiuOMIB17,Leonard_Barolli|Makoto_Ikeda|Yi_Liu
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/LiuSBSIX16,Fatos_Xhafa|Leonard_Barolli|Makoto_Ikeda|Yi_Liu
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/LiuSIXCB14,Fatos_Xhafa|Leonard_Barolli|Makoto_Ikeda|Yi_Liu
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/LiuSMBIX15,Fatos_Xhafa|Leonard_Barolli|Makoto_Ikeda|Yi_Liu
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/MatsuoBXKDT08,Fatos_Xhafa|Leonard_Barolli|Makoto_Takizawa
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/NosakaYMBXD11,Fatos_Xhafa|Leonard_Barolli|Tao_Yang
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/OdaBSBXT12,Fatos_Xhafa|Leonard_Barolli|Makoto_Takizawa
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/OdaBSXBT11,Fatos_Xhafa|Leonard_Barolli|Makoto_Takizawa
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/OhkawaraAIET11,Makoto_Ikeda|Makoto_Takizawa|Tomoya_Enokido
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/SakamotoOIBXW16,Fatos_Xhafa|Leonard_Barolli|Makoto_Ikeda
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/SakamotoOKIBX13,Fatos_Xhafa|Leonard_Barolli|Makoto_Ikeda
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/SakamotoOKXIB14,Fatos_Xhafa|Leonard_Barolli|Makoto_Ikeda
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/SpahoCOIBX14,Fatos_Xhafa|Leonard_Barolli|Makoto_Ikeda
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/SpahoIBXKT12,Fatos_Xhafa|Leonard_Barolli|Makoto_Ikeda|Makoto_Takizawa
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/SpahoIBXKT13,Fatos_Xhafa|Leonard_Barolli|Makoto_Ikeda|Makoto_Takizawa
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/TsuneizumiAIET11,Makoto_Ikeda|Makoto_Takizawa|Tomoya_Enokido
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/XhafaDBKMT12,Fatos_Xhafa|Leonard_Barolli|Makoto_Takizawa
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/YangBIMXM09,Fatos_Xhafa|Leonard_Barolli|Makoto_Ikeda|Tao_Yang
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/YangIBDX10,Fatos_Xhafa|Leonard_Barolli|Makoto_Ikeda|Tao_Yang
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/YangKBMT13,Leonard_Barolli|Makoto_Takizawa|Tao_Yang
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/YangMBDX11,Fatos_Xhafa|Leonard_Barolli|Tao_Yang
http://dblp.l3s.de/d2r/resource/publications/conf/cisis/YangOBXDT12,Fatos_Xhafa|Leonard_Barolli|Makoto_Takizawa|Tao_Yang
http://dblp.l3s.de/d2r/resource/publications/conf/ciss/LiWLZ12,Bin_Li|Lin_Zhang|Yu_Liu
http://dblp.l3s.de/d2r/resource/publications/conf/civr/ByrneWJSO08,Alan_F._Smeaton|Gareth_J._F._Jones|Noel_E._O'Connor
http://dblp.l3s.de/d2r/resource/publications/conf/civr/OHareLCGJMOSU06,Alan_F._Smeaton|Gareth_J._F._Jones|Noel_E._O'Connor
http://dblp.l3s.de/d2r/resource/publications/conf/civr/SavJLOS06,Alan_F._Smeaton|Gareth_J._F._Jones|Noel_E._O'Connor
http://dblp.l3s.de/d2r/resource/publications/conf/civr/ZhuXZHL08,Changsheng_Xu|Hanqing_Lu|Qingming_Huang
http://dblp.l3s.de/d2r/resource/publications/conf/clef/LiLWLFGWSYL15,Hanqing_Lu|Jing_Liu|Yong_Li
http://dblp.l3s.de/d2r/resource/publications/conf/cloudcom/XuCWYL14,Jiannong_Cao|Jing_Li|Yan_Wang
http://dblp.l3s.de/d2r/resource/publications/conf/cluster/LiSLJC16,Hai_Jin|Ming_Li|Wei_Liu|Yong_Chen
http://dblp.l3s.de/d2r/resource/publications/conf/cncl/ChenWCX13,Bo_Xu|Wei_Chen|Wei_Wei
http://dblp.l3s.de/d2r/resource/publications/conf/cncl/LiuLSLW15,Feng_Liu|Ming_Liu|Xiaolong_Wang
http://dblp.l3s.de/d2r/resource/publications/conf/cnsm/AmokraneZZLBP14,Guy_Pujolle|Qi_Zhang|Raouf_Boutaba
http://dblp.l3s.de/d2r/resource/publications/conf/cnsr/ChenHXZ09,Tao_Xie|Wei_Chen|Wei_Zhou
http://dblp.l3s.de/d2r/resource/publications/conf/codes/HenkelBBBBCEEHHHKLMPRSSTTWW11,Jörg_Henkel|Jürgen_Teich|Rolf_Ernst|Wolfgang_Rosenstiel
http://dblp.l3s.de/d2r/resource/publications/conf/codes/StrehlTZET99,Jürgen_Teich|Lothar_Thiele|Rolf_Ernst
http://dblp.l3s.de/d2r/resource/publications/conf/codes/ZiegenbeinERTT98,Jürgen_Teich|Lothar_Thiele|Rolf_Ernst
http://dblp.l3s.de/d2r/resource/publications/conf/colcom/WangLWZ15,Hao_Wang|Jie_Wang|Tao_Li
http://dblp.l3s.de/d2r/resource/publications/conf/colcom/WangLZW15,Hao_Wang|Jie_Wang|Tao_Li
http://dblp.l3s.de/d2r/resource/publications/conf/coling/LiLJZ16,Liang_Zhang|Ting_Liu|Yang_Li
http://dblp.l3s.de/d2r/resource/publications/conf/coling/SongZLL10,Sheng_Li|Ting_Liu|Yu_Zhang
http://dblp.l3s.de/d2r/resource/publications/conf/coling/YangCWX16,Bo_Xu|Feng_Wang|Wei_Chen
http://dblp.l3s.de/d2r/resource/publications/conf/coling/ZhangMZNLC12,Tat-Seng_Chua|Ting_Liu|Yu_Zhang
http://dblp.l3s.de/d2r/resource/publications/conf/compsac/XuWLL04,Jing_Li|Wei_Xu|Yu_Liu
http://dblp.l3s.de/d2r/resource/publications/conf/conext/WuZMS07,Jian_Wu|Kang_G._Shin|Ying_Zhang
http://dblp.l3s.de/d2r/resource/publications/conf/csb/XingWJK03,Eric_P._Xing|Michael_I._Jordan|Wei_Wu
http://dblp.l3s.de/d2r/resource/publications/conf/cscloud/XuHWZL15,Jian_Zhang|Ying_Wang|Yong_Li
http://dblp.l3s.de/d2r/resource/publications/conf/cscloud/ZhangGLSL16,Bo_Li|Xiang_Li|Yu_Zhang
http://dblp.l3s.de/d2r/resource/publications/conf/cscwd/ChenWDLW06,Jian_Wu|Ying_Li|Zhaohui_Wu
http://dblp.l3s.de/d2r/resource/publications/conf/cscwd/KuangWDLW06,Jian_Wu|Ying_Li|Zhaohui_Wu
http://dblp.l3s.de/d2r/resource/publications/conf/cse/ChenJWWLW14,Jun_Wang|Wenbo_Wang_0007|Yong_Li
http://dblp.l3s.de/d2r/resource/publications/conf/cse/FreyneBSBSJ09,Alan_F._Smeaton|Barry_Smyth|Gareth_J._F._Jones
http://dblp.l3s.de/d2r/resource/publications/conf/csemws/WangZLJW13,Chen_Wang|Peng_Wang|Xiang_Zhang
http://dblp.l3s.de/d2r/resource/publications/conf/csie/WuWLZ09,Jun_Wang|Wei_Li|Wei_Wu
http://dblp.l3s.de/d2r/resource/publications/conf/csise/CuiWLLL11,Jing_Li|Ping_Wang|Yan_Li
http://dblp.l3s.de/d2r/resource/publications/conf/csndsp/YouWWCLLQHYC16,Jian_Chen|Xiang_Li|Ying_Wang
http://dblp.l3s.de/d2r/resource/publications/conf/culture/HuWFFZBZYQR13,Feng_Wang|Jun_Hu|Yu_Zhang
http://dblp.l3s.de/d2r/resource/publications/conf/culture/ZhangGHFFKDWWR13,Feng_Wang|Jun_Hu|Yu_Zhang
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/ChenBKTVPRCBPGG11,Bernd_Girod|Marc_Pollefeys|Xin_Chen
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/DaiYWK07,Aggelos_K._Katsaggelos|Ming_Yang|Ying_Wu
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/GuoJMZ01,Anil_K._Jain|HongJiang_Zhang|Wei-Ying_Ma
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/LinLZYCYCH11,Kai_Yu|Ming_Yang|Thomas_S._Huang
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/LiuSLXLY12,Changsheng_Xu|Hanqing_Lu|Shuicheng_Yan
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/LiuYLTHJ10,Hai_Jin|Jiebo_Luo|Shuicheng_Yan
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/MaYXYSH13,Alexander_G._Hauptmann|Shuicheng_Yan|Yi_Yang
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/MuYLHZ08,Shuicheng_Yan|Thomas_S._Huang|Yi_Liu
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/PonceBMBFHIKSSPS94,Alex_Pentland|Dimitris_N._Metaxas|Katsushi_Ikeuchi|Martial_Hebert
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/SongCLZFH15,Fan_Zhang|Qing_Li|Yang_Song
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/SunTWL05,Stan_Z._Li|Tieniu_Tan|Yunhong_Wang
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/WangSLRWPCW14,Bo_Chen|Yang_Song|Ying_Wu
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/WangWHG10,Qingming_Huang|Wei_Wang|Wen_Gao_0001
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/WangWSZLCW16,Gang_Wang|Li_Wang|Ting_Liu
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/WangYHLT08,Shuicheng_Yan|Thomas_S._Huang|Xiaoou_Tang
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/WangYXTH07,Shuicheng_Yan|Thomas_S._Huang|Xiaoou_Tang
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/WangZLLM10,Ming_Liu|Wei-Ying_Ma|Yi_Li
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/WuTH00,Qi_Tian|Thomas_S._Huang|Ying_Wu
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/YanXLHC07,Shih-Fu_Chang|Shuicheng_Yan|Thomas_S._Huang
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/YanXYZTZ05,HongJiang_Zhang|Qiang_Yang_0001|Shuicheng_Yan|Xiaoou_Tang
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/YanZLHH08,Ming_Liu|Shuicheng_Yan|Thomas_S._Huang
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/YanZZLYC15,Chao_Zhang|Wei_Liu|Xiaokang_Yang
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/YangLPL05,Jing_Li|Stan_Z._Li|Tao_Yang
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/YangYXTZ05,Chao_Zhang|Shuicheng_Yan|Xiaoou_Tang
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/ZhangLTXLM11,Changsheng_Xu|Hanqing_Lu|Jing_Liu|Qi_Tian
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/ZhangLXYGAY15,Changsheng_Xu|Narendra_Ahuja|Shuicheng_Yan
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/ZhangZYWC12,Meng_Wang|Shuicheng_Yan|Tat-Seng_Chua
http://dblp.l3s.de/d2r/resource/publications/conf/cvpr/ZhangZZLGLZ14,Jian_Zhang|Li_Zhang|Qiang_Li
http://dblp.l3s.de/d2r/resource/publications/conf/cyberc/AnSYLZZ14,Hui_Li|Peng_Zhang|Yang_Song
http://dblp.l3s.de/d2r/resource/publications/conf/dac/BeniniMLMOP98,Enrico_Macii|Giovanni_De_Micheli|Luca_Benini
http://dblp.l3s.de/d2r/resource/publications/conf/dac/BeniniMMOP99,Enrico_Macii|Giovanni_De_Micheli|Luca_Benini
http://dblp.l3s.de/d2r/resource/publications/conf/dac/CongHKNSY97,Andrew_B._Kahng|Jason_Cong|Lei_He
http://dblp.l3s.de/d2r/resource/publications/conf/dac/HeisswolfZZKWTHSHB14,Jörg_Henkel|Jürgen_Becker|Jürgen_Teich
http://dblp.l3s.de/d2r/resource/publications/conf/dac/HuXMCHX14,Jun_Ma|Yi_Xu|Yuan_Xie_0001
http://dblp.l3s.de/d2r/resource/publications/conf/dac/RichterZETT99,Jürgen_Teich|Lothar_Thiele|Rolf_Ernst
http://dblp.l3s.de/d2r/resource/publications/conf/dagm/BauerSHBWBMNHM13,Hans-Peter_Meinzer|Joachim_Hornegger|Nassir_Navab
http://dblp.l3s.de/d2r/resource/publications/conf/dagstuhl/AthanasBTV10,Ingrid_Verbauwhede|Jürgen_Becker|Jürgen_Teich
http://dblp.l3s.de/d2r/resource/publications/conf/dagstuhl/AthanasBTV10a,Ingrid_Verbauwhede|Jürgen_Becker|Jürgen_Teich
http://dblp.l3s.de/d2r/resource/publications/conf/dagstuhl/BeckerBDF09,Bernd_Becker_0001|Masahiro_Fujita|Rolf_Drechsler
http://dblp.l3s.de/d2r/resource/publications/conf/dasfaa/LiWWWLWD17,Peng_Wang|Wei_Wang|Yang_Wang
http://dblp.l3s.de/d2r/resource/publications/conf/dasfaa/LiaoWZZY07,Bo_Zhang|Ge_Yu|Xiaofang_Zhou
http://dblp.l3s.de/d2r/resource/publications/conf/dasfaa/ShimCCHSTYZ12,Divesh_Srivastava|Katsumi_Tanaka|Xiaofang_Zhou
http://dblp.l3s.de/d2r/resource/publications/conf/dasfaa/WangCTAA16,Amr_El_Abbadi|Divyakant_Agrawal|Kian-Lee_Tan
http://dblp.l3s.de/d2r/resource/publications/conf/dasfaa/WangZYZ14,Aoying_Zhou|Lei_Zhang|Li_Wang
http://dblp.l3s.de/d2r/resource/publications/conf/date/BastenBCLLMZ03,Feng_Zhao|Jie_Liu|Luca_Benini
http://dblp.l3s.de/d2r/resource/publications/conf/date/BeckerDKR96,Bernd_Becker_0001|Rolf_Drechsler|Sudhakar_M._Reddy
http://dblp.l3s.de/d2r/resource/publications/conf/date/BeniniMMMPS99,Enrico_Macii|Giovanni_De_Micheli|Luca_Benini
http://dblp.l3s.de/d2r/resource/publications/conf/date/BeniniMMPS97,Enrico_Macii|Giovanni_De_Micheli|Luca_Benini
http://dblp.l3s.de/d2r/resource/publications/conf/date/BeniniMSMS98,Donatella_Sciuto|Enrico_Macii|Giovanni_De_Micheli|Luca_Benini
http://dblp.l3s.de/d2r/resource/publications/conf/date/HungXVKI05,Mahmut_T._Kandemir|Mary_Jane_Irwin|Yuan_Xie_0001
http://dblp.l3s.de/d2r/resource/publications/conf/date/KumarRPB11,Bernd_Becker_0001|Irith_Pomeranz|Sudhakar_M._Reddy
http://dblp.l3s.de/d2r/resource/publications/conf/date/MarchalGPBBCC03,Francky_Catthoor|Henk_Corporaal|Luca_Benini
http://dblp.l3s.de/d2r/resource/publications/conf/date/SathanurPBMM09,Enrico_Macii|Giovanni_De_Micheli|Luca_Benini
http://dblp.l3s.de/d2r/resource/publications/conf/date/TangCRWRP05,Chen_Wang|Irith_Pomeranz|Sudhakar_M._Reddy
http://dblp.l3s.de/d2r/resource/publications/conf/date/XuLHRHT12,Bing_Li|Jürgen_Teich|Yang_Xu
http://dblp.l3s.de/d2r/resource/publications/conf/dcc/FanWZAG12,Feng_Wu|Oscar_C._Au|Wen_Gao_0001
http://dblp.l3s.de/d2r/resource/publications/conf/dcc/WangWYCYW07,Jia_Wang|Peng_Wang|Xiaodong_Wang|Xiaokang_Yang
http://dblp.l3s.de/d2r/resource/publications/conf/dcc/ZhangMLZW017,Jian_Zhang|Wen_Gao_0001|Xiang_Zhang
http://dblp.l3s.de/d2r/resource/publications/conf/ddecs/ZhengLCCWG12,Cong_Wang|Hong_Chen|Ming_Liu
http://dblp.l3s.de/d2r/resource/publications/conf/dft/PolianRPTB08,Bernd_Becker_0001|Irith_Pomeranz|Sudhakar_M._Reddy
http://dblp.l3s.de/d2r/resource/publications/conf/dft/YangCDRP08,Fan_Yang|Irith_Pomeranz|Sudhakar_M._Reddy
http://dblp.l3s.de/d2r/resource/publications/conf/dft/YangCDRP09,Fan_Yang|Irith_Pomeranz|Sudhakar_M._Reddy
http://dblp.l3s.de/d2r/resource/publications/conf/dsc/WangCZLB16,Li_Li|Liang_Chen|Peng_Wang
http://dblp.l3s.de/d2r/resource/publications/conf/dsd/SolinasBBCEFFGGGGKKLLMMNPTUVWWZG13,Feng_Li|Guang_R._Gao|Mateo_Valero
http://dblp.l3s.de/d2r/resource/publications/conf/dyspan/LuoWLL12,Jun_Luo|Jun_Wang|Qiang_Li
http://dblp.l3s.de/d2r/resource/publications/conf/eccv/AhmedYXGX08,Eric_P._Xing|Kai_Yu|Wei_Xu
http://dblp.l3s.de/d2r/resource/publications/conf/eccv/FelsbergKMLPHBE16,Horst_Bischof|Qingming_Huang|Xin_Li|Yang_Li
http://dblp.l3s.de/d2r/resource/publications/conf/eccv/KristanLMFPCVHL16,Bin_Liu|Changsheng_Xu|Horst_Bischof|Qingming_Huang|Xin_Li|Yang_Li
http://dblp.l3s.de/d2r/resource/publications/conf/eccv/KristanPLMCNVFL14,Bo_Li|Horst_Bischof|Qingming_Huang|Stan_Z._Li|Yang_Li
http://dblp.l3s.de/d2r/resource/publications/conf/eccv/LiuWLT04,Stan_Z._Li|Tieniu_Tan|Yunhong_Wang
http://dblp.l3s.de/d2r/resource/publications/conf/eccv/WangFWWC14,Jun_Wang|Shih-Fu_Chang|Yan_Wang
http://dblp.l3s.de/d2r/resource/publications/conf/eccv/XuTLWZ06,Stan_Z._Li|Tieniu_Tan|Yunhong_Wang
http://dblp.l3s.de/d2r/resource/publications/conf/eccv/ZhangYCYM12,Dimitris_N._Metaxas|Kai_Yu|Ming_Yang
http://dblp.l3s.de/d2r/resource/publications/conf/eccv/ZhuXGH06,Changsheng_Xu|Qingming_Huang|Wen_Gao_0001
http://dblp.l3s.de/d2r/resource/publications/conf/ecir/CarageaWCWRCWG14,C._Lee_Giles|Jian_Wu|Zhaohui_Wu
http://dblp.l3s.de/d2r/resource/publications/conf/ecir/SmeatonJLOS06,Alan_F._Smeaton|Gareth_J._F._Jones|Noel_E._O'Connor
http://dblp.l3s.de/d2r/resource/publications/conf/ecrts/KangSSA02,John_A._Stankovic|Sang_Hyuk_Son|Tarek_F._Abdelzaher
http://dblp.l3s.de/d2r/resource/publications/conf/edbt/AlonsoVABASW94,Amr_El_Abbadi|Divyakant_Agrawal|Gerhard_Weikum
http://dblp.l3s.de/d2r/resource/publications/conf/edm/JiangLZL16,Peng_Li|Xiaoming_Li|Yan_Zhang
http://dblp.l3s.de/d2r/resource/publications/conf/edmcc/TorresALLV91,Eduard_Ayguadé|Jesús_Labarta|Mateo_Valero
http://dblp.l3s.de/d2r/resource/publications/conf/eidwt/BarolliOSBXT12,Fatos_Xhafa|Leonard_Barolli|Makoto_Takizawa
http://dblp.l3s.de/d2r/resource/publications/conf/eidwt/BarolliWKKXY12,Fatos_Xhafa|Leonard_Barolli|Qi_Wang
http://dblp.l3s.de/d2r/resource/publications/conf/eidwt/ChangOSIBX13,Fatos_Xhafa|Leonard_Barolli|Makoto_Ikeda
http://dblp.l3s.de/d2r/resource/publications/conf/eidwt/ChenLZCWM13,Jian_Chen|Tao_Wang|Yu_Liu
http://dblp.l3s.de/d2r/resource/publications/conf/eidwt/IkedaKHBYT12,Leonard_Barolli|Makoto_Ikeda|Makoto_Takizawa
http://dblp.l3s.de/d2r/resource/publications/conf/eidwt/SakamotoKOIBX13,Fatos_Xhafa|Leonard_Barolli|Makoto_Ikeda
http://dblp.l3s.de/d2r/resource/publications/conf/eidwt/SpahoIBKXY12,Fatos_Xhafa|Leonard_Barolli|Makoto_Ikeda
http://dblp.l3s.de/d2r/resource/publications/conf/eidwt/SpahoSIBXK13,Fatos_Xhafa|Leonard_Barolli|Makoto_Ikeda
http://dblp.l3s.de/d2r/resource/publications/conf/eidwt/WangSBKMI13,Leonard_Barolli|Makoto_Ikeda|Qi_Wang
http://dblp.l3s.de/d2r/resource/publications/conf/embc/PengZZWLLZ16,Fei_Wang|Kai_Li|Rui_Zhang
http://dblp.l3s.de/d2r/resource/publications/conf/embc/YuWL15,Jing_Liu|Qian_Wang|Yang_Yu
http://dblp.l3s.de/d2r/resource/publications/conf/emnlp/YinWLLW16,Bin_Wang|Peng_Li|Rui_Li
http://dblp.l3s.de/d2r/resource/publications/conf/emnlp/YuZWWC11,Kai_Wang|Meng_Wang|Tat-Seng_Chua
http://dblp.l3s.de/d2r/resource/publications/conf/emnlp/ZhangZLT09,Chew_Lim_Tan|Haizhou_Li|Hui_Zhang
http://dblp.l3s.de/d2r/resource/publications/conf/emnlp/ZhangZTL09,Chew_Lim_Tan|Haizhou_Li|Hui_Zhang
http://dblp.l3s.de/d2r/resource/publications/conf/er/DengWZLW06,Jian_Wu|Ying_Li|Zhaohui_Wu
http://dblp.l3s.de/d2r/resource/publications/conf/esiat/LiPMYHLZ09,Jing_Li|Yang_Yang|Ying_Zhang
http://dblp.l3s.de/d2r/resource/publications/conf/esorics/NgSMS08,Reihaneh_Safavi-Naini|Willy_Susilo|Yi_Mu
http://dblp.l3s.de/d2r/resource/publications/conf/esorics/NgSMS09,Reihaneh_Safavi-Naini|Willy_Susilo|Yi_Mu
http://dblp.l3s.de/d2r/resource/publications/conf/ets/0011RPREB05,Bernd_Becker_0001|Irith_Pomeranz|Sudhakar_M._Reddy
http://dblp.l3s.de/d2r/resource/publications/conf/europar/CasasMACC0JPUCA15,Eduard_Ayguadé|Jesús_Labarta|Mateo_Valero
http://dblp.l3s.de/d2r/resource/publications/conf/europar/DasCWF04,Jiannong_Cao|Jie_Wu_0001|Sajal_K._Das
http://dblp.l3s.de/d2r/resource/publications/conf/eurosys/LiJFS16,Dan_Feng|Hong_Jiang|Ning_Li
http://dblp.l3s.de/d2r/resource/publications/conf/faw/ZhangWLL09,Chi_Zhang|Gang_Wang|Jing_Liu
http://dblp.l3s.de/d2r/resource/publications/conf/fbit/GongLLLCL07,Jun_Luo|Ming_Li|Yan_Li
http://dblp.l3s.de/d2r/resource/publications/conf/fccm/GuanLXWSCSZC17,Jason_Cong|Wei_Zhang|Xi_Chen
http://dblp.l3s.de/d2r/resource/publications/conf/feedback/WuOWKWG14,C._Lee_Giles|Jian_Wu|Zhaohui_Wu
http://dblp.l3s.de/d2r/resource/publications/conf/fgr/BeveridgeZDFFHK15,Dacheng_Tao|Josef_Kittler|Xilin_Chen|Yan_Li
http://dblp.l3s.de/d2r/resource/publications/conf/fgr/LiCCWLZ17,Hongbin_Zha|Li_Wang|Ming_Li
http://dblp.l3s.de/d2r/resource/publications/conf/fgr/LiZSC02,HongJiang_Zhang|Shuicheng_Yan|Stan_Z._Li
http://dblp.l3s.de/d2r/resource/publications/conf/fgr/LiuWLT04,Stan_Z._Li|Tieniu_Tan|Yunhong_Wang
http://dblp.l3s.de/d2r/resource/publications/conf/fgr/YangLPLZ06,Jing_Li|Stan_Z._Li|Tao_Yang
http://dblp.l3s.de/d2r/resource/publications/conf/flairs/LiLLLZG11,Jun_Guo|Lei_Li|Tao_Li
http://dblp.l3s.de/d2r/resource/publications/conf/fmcad/JainNCKSBF96,Alberto_L._Sangiovanni-Vincentelli|Masahiro_Fujita|Robert_K._Brayton
http://dblp.l3s.de/d2r/resource/publications/conf/fmco/FabreBBRAFKMSKYCTBBBSLMM11,Giovanni_De_Micheli|Lothar_Thiele|Luca_Benini
